195.49567,834.0
195.765095591,832.0
196.034514361,834.0
196.30392631,819.0
196.573331437,810.0
196.84272974,822.0
197.112121217,835.0
197.381505868,831.0
197.65088369,830.0
197.920254683,826.0
198.189618846,831.0
198.458976176,830.0
198.728326672,813.0
198.997670334,821.0
199.267007159,825.0
199.536337147,831.0
199.805660296,845.0
200.074976604,832.0
200.344286071,831.0
200.613588695,840.0
200.882884474,830.0
201.152173407,828.0
201.421455493,837.0
201.690730731,841.0
201.959999119,836.0
202.229260655,826.0
202.498515339,834.0
202.767763169,849.0
203.037004143,852.0
203.306238261,842.0
203.575465521,848.0
203.844685921,837.0
204.11389946,820.0
204.383106137,830.0
204.652305951,838.0
204.9214989,837.0
205.190684982,836.0
205.459864197,830.0
205.729036543,837.0
205.998202019,842.0
206.267360622,842.0
206.536512353,838.0
206.805657209,830.0
207.07479519,837.0
207.343926293,834.0
207.613050518,829.0
207.882167863,825.0
208.151278326,830.0
208.420381907,830.0
208.689478604,825.0
208.958568415,836.0
209.22765134,854.0
209.496727377,834.0
209.765796524,829.0
210.034858781,835.0
210.303914145,830.0
210.572962616,834.0
210.842004192,830.0
211.111038871,833.0
211.380066653,827.0
211.649087536,843.0
211.918101519,836.0
212.1871086,822.0
212.456108778,835.0
212.725102051,839.0
212.994088419,840.0
213.263067879,840.0
213.532040431,830.0
213.801006073,837.0
214.069964803,845.0
214.338916621,842.0
214.607861525,830.0
214.876799514,828.0
215.145730586,839.0
215.41465474,834.0
215.683571974,830.0
215.952482288,842.0
216.221385679,837.0
216.490282147,837.0
216.75917169,843.0
217.028054307,826.0
217.296929996,838.0
217.565798756,837.0
217.834660586,835.0
218.103515483,836.0
218.372363448,843.0
218.641204479,836.0
218.910038573,831.0
219.178865731,837.0
219.44768595,837.0
219.716499229,838.0
219.985305567,830.0
220.254104962,832.0
220.522897413,827.0
220.791682918,842.0
221.060461477,838.0
221.329233088,832.0
221.59799775,844.0
221.866755461,844.0
222.135506219,853.0
222.404250024,842.0
222.672986874,838.0
222.941716768,829.0
223.210439704,848.0
223.479155681,843.0
223.747864698,835.0
224.016566753,836.0
224.285261845,835.0
224.553949972,838.0
224.822631134,836.0
225.091305329,840.0
225.359972555,845.0
225.628632811,844.0
225.897286096,838.0
226.165932408,844.0
226.434571746,847.0
226.703204109,854.0
226.971829495,829.0
227.240447903,833.0
227.509059331,831.0
227.777663779,824.0
228.046261245,828.0
228.314851727,817.0
228.583435224,832.0
228.852011735,819.0
229.120581258,818.0
229.389143792,850.0
229.657699336,842.0
229.926247888,830.0
230.194789447,827.0
230.463324012,823.0
230.73185158,846.0
231.000372152,845.0
231.268885725,848.0
231.537392298,845.0
231.80589187,837.0
232.074384439,846.0
232.342870005,836.0
232.611348564,833.0
232.879820118,833.0
233.148284663,833.0
233.416742198,843.0
233.685192723,841.0
233.953636236,837.0
234.222072735,827.0
234.490502219,844.0
234.758924687,843.0
235.027340137,837.0
235.295748568,834.0
235.564149979,834.0
235.832544368,816.0
236.100931735,822.0
236.369312076,834.0
236.637685392,834.0
236.906051681,830.0
237.174410941,833.0
237.442763171,828.0
237.71110837,837.0
237.979446536,841.0
238.247777669,834.0
238.516101766,831.0
238.784418826,842.0
239.052728848,832.0
239.321031831,826.0
239.589327772,842.0
239.857616672,850.0
240.125898528,840.0
240.394173339,838.0
240.662441104,837.0
240.930701822,831.0
241.19895549,830.0
241.467202108,834.0
241.735441674,828.0
242.003674187,843.0
242.271899646,838.0
242.540118049,842.0
242.808329395,829.0
243.076533682,826.0
243.344730909,837.0
243.612921075,841.0
243.881104178,857.0
244.149280218,844.0
244.417449192,846.0
244.685611099,839.0
244.953765938,836.0
245.221913708,830.0
245.490054407,832.0
245.758188033,853.0
246.026314587,848.0
246.294434065,828.0
246.562546467,841.0
246.830651791,831.0
247.098750037,838.0
247.366841202,843.0
247.634925285,828.0
247.903002285,826.0
248.171072201,843.0
248.439135031,835.0
248.707190774,843.0
248.975239428,843.0
249.243280992,839.0
249.511315465,837.0
249.779342845,825.0
250.047363132,821.0
250.315376323,829.0
250.583382417,830.0
250.851381413,850.0
251.11937331,855.0
251.387358106,842.0
251.6553358,826.0
251.92330639,833.0
252.191269875,838.0
252.459226254,831.0
252.727175526,834.0
252.995117688,833.0
253.26305274,846.0
253.53098068,841.0
253.798901508,847.0
254.06681522,839.0
254.334721817,830.0
254.602621297,829.0
254.870513658,828.0
255.1383989,823.0
255.40627702,838.0
255.674148017,840.0
255.942011891,833.0
256.209868639,844.0
256.47771826,833.0
256.745560753,831.0
257.013396117,824.0
257.28122435,821.0
257.549045451,830.0
257.816859418,848.0
258.08466625,830.0
258.352465946,826.0
258.620258505,824.0
258.888043924,838.0
259.155822203,835.0
259.423593341,842.0
259.691357335,831.0
259.959114185,836.0
260.226863889,832.0
260.494606445,826.0
260.762341854,818.0
261.030070112,844.0
261.297791219,846.0
261.565505173,836.0
261.833211974,820.0
262.100911619,823.0
262.368604107,833.0
262.636289437,833.0
262.903967608,840.0
263.171638618,835.0
263.439302466,836.0
263.70695915,838.0
263.97460867,846.0
264.242251023,830.0
264.509886208,831.0
264.777514225,838.0
265.045135071,831.0
265.312748745,838.0
265.580355246,829.0
265.847954573,842.0
266.115546724,840.0
266.383131698,828.0
266.650709493,836.0
266.918280108,846.0
267.185843543,836.0
267.453399794,837.0
267.720948861,825.0
267.988490743,834.0
268.256025439,825.0
268.523552946,820.0
268.791073264,833.0
269.058586391,834.0
269.326092326,831.0
269.593591067,821.0
269.861082613,821.0
270.128566963,837.0
270.396044116,833.0
270.663514069,831.0
270.930976822,825.0
271.198432374,825.0
271.465880722,833.0
271.733321866,838.0
272.000755804,832.0
272.268182535,829.0
272.535602057,835.0
272.803014369,837.0
273.07041947,821.0
273.337817359,827.0
273.605208033,825.0
273.872591492,818.0
274.139967734,819.0
274.407336759,844.0
274.674698564,828.0
274.942053148,843.0
275.209400509,827.0
275.476740648,828.0
275.744073561,838.0
276.011399248,846.0
276.278717707,830.0
276.546028938,831.0
276.813332938,838.0
277.080629706,826.0
277.347919242,828.0
277.615201542,842.0
277.882476607,848.0
278.149744435,832.0
278.417005024,817.0
278.684258374,827.0
278.951504482,824.0
279.218743347,820.0
279.485974969,822.0
279.753199345,827.0
280.020416474,818.0
280.287626355,826.0
280.554828987,834.0
280.822024368,834.0
281.089212497,829.0
281.356393372,837.0
281.623566992,836.0
281.890733356,838.0
282.157892463,847.0
282.42504431,846.0
282.692188897,838.0
282.959326223,837.0
283.226456285,844.0
283.493579083,834.0
283.760694615,834.0
284.027802879,844.0
284.294903876,835.0
284.561997602,827.0
284.829084057,829.0
285.096163239,845.0
285.363235148,836.0
285.630299781,846.0
285.897357137,824.0
286.164407215,833.0
286.431450014,825.0
286.698485532,834.0
286.965513768,837.0
287.23253472,836.0
287.499548387,835.0
287.766554768,825.0
288.033553862,812.0
288.300545666,819.0
288.56753018,816.0
288.834507403,824.0
289.101477332,834.0
289.368439966,820.0
289.635395305,834.0
289.902343347,827.0
290.16928409,829.0
290.436217534,823.0
290.703143676,830.0
290.970062515,829.0
291.23697405,837.0
291.50387828,832.0
291.770775204,833.0
292.037664819,828.0
292.304547125,843.0
292.57142212,837.0
292.838289802,835.0
293.105150172,822.0
293.372003226,839.0
293.638848964,836.0
293.905687384,822.0
294.172518486,831.0
294.439342267,843.0
294.706158726,855.0
294.972967862,843.0
295.239769674,830.0
295.50656416,833.0
295.773351318,836.0
296.040131148,828.0
296.306903649,829.0
296.573668818,838.0
296.840426654,833.0
297.107177156,828.0
297.373920323,839.0
297.640656154,842.0
297.907384646,840.0
298.174105798,833.0
298.44081961,823.0
298.70752608,839.0
298.974225206,834.0
299.240916987,843.0
299.507601422,829.0
299.77427851,824.0
300.040948248,834.0
300.307610636,837.0
300.574265672,829.0
300.840913355,834.0
301.107553684,845.0
301.374186657,835.0
